,headline,Date Published,keywords,Covid 1st keyword,Contains covid keyword
3335,The 2020 Campaign Is Over. The Coronavirus Campaign Just Started.,2020-03-15T16:24:44+0000,"Presidential Election of 2020;United States Politics and Government;Biden, Joseph R Jr;Biden, Jill Tracy Jacobs;Sanders, Bernard",False,False
3336,Movie Ticket Sales Fall to Historic Low,2020-03-15T18:40:17+0000,Movies;Blumhouse Productions;Bona Film Group Ltd;Cross Creek Pictures;Bloodshot (Movie);I Still Believe (Movie);Onward (Movie);The Hunt (Movie),False,False
3337,Broadway Is Closed. Write Poems Instead.,2020-03-13T09:00:19+0000,Theater;Coronavirus (2019-nCoV);Writing and Writers;Poetry and Poets,False,True
3338,Coronavirus and the Isolation Paradox,2020-03-13T09:00:30+0000,Coronavirus (2019-nCoV);Epidemics;Quarantines;Elderly;Chinese-Americans;United States;Wuhan (China),True,True
3339,The Companies Putting Profits Ahead of Public Health,2020-03-14T15:54:23+0000,Coronavirus (2019-nCoV);Paid Time Off;Fast Food Industry;Supermarkets and Grocery Stores;Shopping and Retail;Chipotle Mexican Grill Inc;Walmart Stores Inc;Waffle House;United States,True,True
3340,Plagued by the President,2020-03-14T14:51:28+0000,"Coronavirus (2019-nCoV);Trump, Donald J",True,True
3341,The Workers Who Face the Greatest Coronavirus Risk,2020-03-15T09:00:01+0000,Coronavirus (2019-nCoV);Paid Time Off;Labor and Jobs;Workplace Hazards and Violations,True,True
3342,China Spins Tale That the U.S. Army Started the Coronavirus Epidemic,2020-03-13T12:40:44+0000,Coronavirus (2019-nCoV);United States International Relations;Propaganda;United States Defense and Military Forces;Epidemics;China;Italy;Hubei Province (China);United States;Wuhan (China),True,True
3343,"Please, Don’t Go Out to Brunch Today",2020-03-14T20:40:32+0000,Coronavirus (2019-nCoV);Bars and Nightclubs;Epidemics;St Patrick's Day,True,True
3344,How Far Can Canada Go to Slow Spread of the New Coronavirus?,2020-03-13T22:25:19+0000,Coronavirus (2019-nCoV);Quarantines;Politics and Government;Canada,True,True
3345,"Amid a Pandemic, Trump Moves Forward With Safety Net Cuts",2020-03-13T22:11:40+0000,"United States Politics and Government;Coronavirus (2019-nCoV);Welfare (US);Medicaid;Food Stamps;Poverty;Labor and Jobs;AGRICULTURE DEPARTMENT;Centers for Medicare and Medicaid Services;Perdue, Sonny;Trump, Donald J;Verma, Seema",False,True
3346,Georgia Postpones Its Primary as Virus Upends Voting,2020-03-14T23:18:16+0000,Primaries and Caucuses;States (US);Politics and Government;Coronavirus (2019-nCoV);Democratic Party;Georgia;Presidential Election of 2020,False,True
3347,The World Needs Masks. China Makes Them — But Has Been Hoarding Them.,2020-03-13T15:55:46+0000,China;International Trade and World Market;Protective Clothing and Gear;Masks;Shortages;Coronavirus (2019-nCoV);Factories and Manufacturing;3M Company,False,True
3348,"As China Cracks Down on Coronavirus Coverage, Journalists Fight Back",2020-03-14T09:00:18+0000,"China;News and News Media;Politics and Government;Coronavirus (2019-nCoV);Censorship;Freedom of Speech and Expression;Epidemics;Communist Party of China;Caixin;Beijing News, The;Wuhan (China)",False,True
3349,High Blood Pressure in Young Adulthood May Be Bad for Your Brain,2020-03-13T09:00:11+0000,"Blood Pressure;Brain;AGE, CHRONOLOGICAL",False,False
3350,They Knew Saber-Toothed Tigers Were Big. Then They Found This Skull.,2020-03-14T19:19:27+0000,"Tigers;Endangered and Extinct Species;Paleontology;Skull (Body Part);Uruguay;Fossils;Manzuetti, Aldo;Alcheringa: An Australasian Journal of Palaeontology;your-feed-science",False,False
3351,9 Shows for Social Distancing,2020-03-13T21:55:46+0000,Television;Gourmet Makes (TV Program);Joe Pera Talks With You (TV Program);McMillions (TV Program);Mom (TV Program);Sherman's Showcase (TV Program);The Great Pottery Throw Down (TV Program);The Stranger (TV Program),False,False
3352,Fox Business Benches Trish Regan After Outcry Over Coronavirus Comments,2020-03-14T02:17:19+0000,"Coronavirus (2019-nCoV);News and News Media;Television;Regan, Trish (1972- );Trish Regan Primetime (TV Program);Fox Business Network",True,True
3353,Saudi Aramco’s Profits Slip as Oil Prices Fall,2020-03-15T12:21:44+0000,"Oil (Petroleum) and Gasoline;Prices (Fares, Fees and Rates);Company Reports;Coronavirus (2019-nCoV);Organization of the Petroleum Exporting Countries;Saudi Aramco;Saudi Arabia",False,True
3354,Trump Oversold a Google Site to Fight Coronavirus,2020-03-15T02:00:53+0000,"Trump, Donald J;Kushner, Jared;Verily Life Sciences LLC;United States Politics and Government;Coronavirus (2019-nCoV);Tests (Medical);Alphabet Inc;Google Inc;United States;San Francisco (Calif)",False,True
3355,"A Lockdown, Paris-Style: ‘We Can’t Live Without Bread’",2020-03-15T20:51:17+0000,"Coronavirus (2019-nCoV);Shutdowns (Institutional);Paris (France);France;Shopping and Retail;Epidemics;Macron, Emmanuel (1977- )",True,True
3356,A Warm Welcome,2020-03-15T21:40:02+0000,"Crossword Puzzles;Cee, Gary (Crossword Constructor);Redford, Robert",False,False
3357,"Spain, on Lockdown, Weighs Liberties Against Containing Coronavirus",2020-03-15T21:18:16+0000,Coronavirus (2019-nCoV);Catalonia (Spain);Spain,True,True
3358,A Big Bet That May Not Be Enough,2020-03-16T11:30:16+0000,Banking and Financial Institutions;Coronavirus (2019-nCoV);Paid Time Off;Quantitative Easing;Quarantines;Federal Reserve System;AIRLINES AND AIRPLANES,False,True
3359,"A Gay Man Remembers His Awakening, as AIDS Shook His World",2020-03-15T09:00:05+0000,"Lisicky, Paul (1959- );Books and Literature;Writing and Writers;Homosexuality and Bisexuality;ACQUIRED IMMUNE DEFICIENCY SYNDROME;Provincetown (Mass);Later: My Life at the Edge of the World (Book)",False,False
3360,Two Boys Jumped Into the Hudson River. They Haven’t Been Seen Since.,2020-03-15T22:46:49+0000,"Drownings;Hudson River;Flores, Manny;Moronta, Isaiah;Missing Persons",False,False
3361,"New York City Schools, Restaurants and Bars Are Shut Down Over Coronavirus",2020-03-15T15:42:59+0000,"Coronavirus (2019-nCoV);Shutdowns (Institutional);Quarantines;Bars and Nightclubs;Cuomo, Andrew M;de Blasio, Bill;New York City;New York State;Restaurants;Theaters (Buildings);Education (K-12)",True,True
3362,How to Make College Decisions When Campuses Are Closed,2020-03-15T14:40:36+0000,Colleges and Universities;Coronavirus (2019-nCoV);ADMISSIONS STANDARDS;Computers and the Internet;Teenagers and Adolescence;Education (K-12);Families and Family Life,False,True
3363,Euro 2020 and Copa América Are Postponed for a Year,2020-03-17T12:47:07+0000,Soccer;UEFA European Football Championship;Europe;Union of European Football Assns (UEFA),False,False
3364,"‘This Is Like A War,’ Biden Says of Pandemic",2020-03-16T02:45:36+0000,"Coronavirus (2019-nCoV);Epidemics;Quarantines;Biden, Joseph R Jr;Sanders, Bernard;Debates (Political);Presidential Election of 2020;United States Politics and Government;Democratic Party",True,True
3365,Germany Has More Than Enough Ventilators. It Should Share Them.,2020-03-17T05:00:05+0000,"Coronavirus (2019-nCoV);Germany;Europe;European Union;Merkel, Angela;Italy;Ventilators (Medical);Shortages",True,True
3366,"Live Primary Election Results: Florida, Illinois and Arizona",2020-03-17T20:28:14+0000,Presidential Election of 2020;United States;Elections;Primaries and Caucuses,False,False
3367,American Teenagers Are Declaring ‘Virginity Rocks’,2020-03-16T09:00:22+0000,"T-Shirts (Apparel);Abstinence (Sexual);YouTube.com;Zumiez Inc;Fashion and Apparel;Shopping and Retail;Youth;Duncan, Danny;your-feed-fashion;your-feed-internet-culture;Social Media",False,False
3368,Asylum Seekers Say U.S. is Returning Them to the Dangers They Fled,2020-03-17T18:36:35+0000,"Asylum, Right of;Immigration and Emigration;Guatemala;Honduras;Illegal Immigration;Gangs;Trump, Donald J;United States Politics and Government;United States International Relations;Coronavirus (2019-nCoV);Central America",False,True
3369,"In Arizona, Voting During a Pandemic Is a Way to Feel Normal",2020-03-16T20:23:03+0000,"Presidential Election of 2020;Biden, Joseph R Jr;Sanders, Bernard;ARIZONA;United States Politics and Government;Voting and Voters;Primaries and Caucuses;Coronavirus (2019-nCoV);Trump, Donald J;Democratic Party",False,True
3370,Was There a Murder on the Mayflower?,2020-03-16T09:00:04+0000,"Books and Literature;Beheld (Book);Nesbit, TaraShea",False,False
3371,U.A.W. Says Automakers Will Address Coronavirus Concerns at Car Plants,2020-03-17T22:36:17+0000,Automobiles;United States Economy;Fiat Chrysler Automobiles NV;Ford Motor Co;United Automobile Workers;General Motors;Coronavirus (2019-nCoV);Factories and Manufacturing;Shutdowns (Institutional),False,True
3372,Wine Is for Sharing. What Does That Mean in Self-Quarantine?,2020-03-16T20:45:32+0000,Wines;ALCOHOLIC BEVERAGES;ALCOHOL ABUSE;Quarantines;Coronavirus (2019-nCoV),False,True
3373,"Citing Coronavirus, Trump Will Announce Strict New Border Controls",2020-03-17T23:19:18+0000,"Immigration Detention;Illegal Immigration;Asylum, Right of;Immigration and Emigration;Homeland Security Department;Trump, Donald J;United States Politics and Government;Coronavirus (2019-nCoV);Epidemics",False,True
3374,Trump Now Claims He Always Knew the Coronavirus Would Be a Pandemic,2020-03-17T19:27:38+0000,"Coronavirus (2019-nCoV);Epidemics;Trump, Donald J;United States Politics and Government",True,True
3375,A Plan to Develop Farmland in Amish Country Meets Resistance,2020-03-17T13:00:14+0000,"Lancaster County (Pa);AMISH;Mennonite Churches;Agriculture and Farming;Oregon Dairy (Lancaster County, Pa);Supermarkets and Grocery Stores;Mixed-Use Developments;Land Use Policies;Zoning;AREA PLANNING AND RENEWAL;Real Estate and Housing (Residential);Real Estate (Commercial)",False,False
3376,What’s on TV Sunday: ‘Westworld’ and the Democratic Debate,2020-03-15T05:00:07+0000,Movies;Television,False,False
3377,"What the Polls Say About Florida, Illinois and Arizona",2020-03-17T21:00:12+0000,"Presidential Election of 2020;Primaries and Caucuses;Democratic Party;ARIZONA;Illinois;Florida;Biden, Joseph R Jr;Sanders, Bernard;Polls and Public Opinion",False,False
3378,The U.S. Economy Can’t Withstand the Coronavirus by Itself,2020-03-16T23:00:07+0000,Epidemics;Recession and Depression;Coronavirus (2019-nCoV),False,True
3379,Live Analysis: Presidential Primary Election Results,2020-03-17T20:28:12+0000,Elections;Presidential Election of 2020;Primaries and Caucuses;United States,False,False
3380,Is There a Wizard Behind the Curtain?,2020-03-17T09:00:24+0000,"Presidential Election of 2020;United States Politics and Government;Coronavirus (2019-nCoV);Recession and Depression;Democratic Party;Trump, Donald J;Biden, Joseph R Jr;Sanders, Bernard",False,True
3381,Review: ‘Little Fires Everywhere’ Ignites Over Race and Class,2020-03-17T17:46:50+0000,"Television;Little Fires Everywhere (TV Program);Hulu.com;Witherspoon, Reese;Washington, Kerry",False,False
3382,"Betsy Byars, Who Wrote of Deserted Children, Is Dead at 91",2020-03-15T18:49:17+0000,"BYARS, BETSY;Deaths (Obituaries);Books and Literature;Writing and Writers;Children and Childhood;The Night Swimmers (Book);The Summer of the Swans (Book)",False,False
3383,Wine Is for Sharing. What Does That Mean in Self-Quarantine?,2020-03-16T20:45:32+0000,Wines;ALCOHOLIC BEVERAGES;ALCOHOL ABUSE;Quarantines;Coronavirus (2019-nCoV),False,True
3384,Germany Has More Than Enough Ventilators. It Should Share Them.,2020-03-17T05:00:05+0000,"Coronavirus (2019-nCoV);Germany;Europe;European Union;Merkel, Angela;Italy;Ventilators (Medical);Shortages",True,True
3385,"‘This Is Like A War,’ Biden Says of Pandemic",2020-03-16T02:45:36+0000,"Coronavirus (2019-nCoV);Epidemics;Quarantines;Biden, Joseph R Jr;Sanders, Bernard;Debates (Political);Presidential Election of 2020;United States Politics and Government;Democratic Party",True,True
3386,A Plan to Develop Farmland in Amish Country Meets Resistance,2020-03-17T13:00:14+0000,"Lancaster County (Pa);AMISH;Mennonite Churches;Agriculture and Farming;Oregon Dairy (Lancaster County, Pa);Supermarkets and Grocery Stores;Mixed-Use Developments;Land Use Policies;Zoning;AREA PLANNING AND RENEWAL;Real Estate and Housing (Residential);Real Estate (Commercial)",False,False
3387,Review: ‘Little Fires Everywhere’ Ignites Over Race and Class,2020-03-17T17:46:50+0000,"Television;Little Fires Everywhere (TV Program);Hulu.com;Witherspoon, Reese;Washington, Kerry",False,False
3388,Trump Now Claims He Always Knew the Coronavirus Would Be a Pandemic,2020-03-17T19:27:38+0000,"Coronavirus (2019-nCoV);Epidemics;Trump, Donald J;United States Politics and Government",True,True
3389,"Live Primary Election Results: Florida, Illinois and Arizona",2020-03-17T20:28:14+0000,Presidential Election of 2020;United States;Elections;Primaries and Caucuses,False,False
3390,"Citing Coronavirus, Trump Will Announce Strict New Border Controls",2020-03-17T23:19:18+0000,"Immigration Detention;Illegal Immigration;Asylum, Right of;Immigration and Emigration;Homeland Security Department;Trump, Donald J;United States Politics and Government;Coronavirus (2019-nCoV);Epidemics",False,True
3391,What’s on TV Sunday: ‘Westworld’ and the Democratic Debate,2020-03-15T05:00:07+0000,Movies;Television,False,False
3392,She Was Abused by Her Husband. So Is the Narrator of Her New Book.,2020-03-17T09:00:25+0000,"Books and Literature;When I Hit You: Or, a Portrait of the Writer As a Young Wife (Book);Kandasamy, Meena",False,False
3393,London’s Cultural Landmarks Shutter Amid Coronavirus Threat,2020-03-16T22:28:39+0000,"Theater;Coronavirus (2019-nCoV);Politics and Government;Johnson, Boris;London (England)",False,True
3394,Lesson of the Day: ‘Coronavirus Cost to Businesses and Workers: “It Has All Gone to Hell”’,2020-03-16T08:00:02+0000,,False,False
3395,"Britain Stiffens Its Response to the Coronavirus, Somewhat",2020-03-16T23:28:29+0000,"Coronavirus (2019-nCoV);British Museum;Johnson, Boris;Cambridge (England);London (England)",True,True
3396,Why the Coronavirus Might Not Hit Turnout Hard in Tuesday’s Primaries,2020-03-17T09:00:19+0000,Primaries and Caucuses;Coronavirus (2019-nCoV);Elections;United States Politics and Government;Polls and Public Opinion,False,True
3397,The 12 Best True-Crime Documentaries on Netflix Right Now,2020-03-17T20:13:29+0000,Documentary Films and Programs;Television;Netflix Inc;Making a Murderer (TV Program);The Keepers (TV Program);Tell Me Who I Am (Movie);The Staircase (TV Program);Wild Wild Country (TV Program);Wormwood (Movie),False,False
3398,Be Wary of Those Texts From a Friend of a Friend’s Aunt,2020-03-16T20:51:43+0000,Quarantines;Coronavirus (2019-nCoV);Text Messaging;Social Media;Epidemics;National Security Council;Rumors and Misinformation,False,True
3399,The Last Picture Show? Moviegoers Cautiously Take a Seat,2020-03-15T15:53:30+0000,Movies;Coronavirus (2019-nCoV);AMC Entertainment Holding Inc.;Film Forum;Bloodshot (Movie);Greyhound (Movie);I Still Believe (Movie),False,True
3400,Spring Cruises Look Unlikely to Sail,2020-03-17T17:34:37+0000,Cruises;Travel and Vacations;Coronavirus (2019-nCoV);Travel Warnings;Cruise Lines International Assn;ALASKA;ARCTIC REGIONS;Canada;Europe,False,True
3401,Looking at Art,2020-03-17T22:25:57+0000,Culture (Arts);Photography,False,False
3402,"Coronavirus, Tom Brady, Mammoths: Your Tuesday Evening Briefing",2020-03-17T22:28:20+0000,,False,False
3403,"Britain Stiffens Its Response to the Coronavirus, Somewhat",2020-03-16T23:28:29+0000,"Coronavirus (2019-nCoV);British Museum;Johnson, Boris;Cambridge (England);London (England)",True,True
3404,"Man Who Stabbed Sisters on BART Platform Was Sane at Time, Judge Says",2020-03-17T01:49:52+0000,"Murders, Attempted Murders and Homicides;Bay Area Rapid Transit;Cowell, John Lee;Wilson, Nia;ALAMEDA COUNTY (CALIF);California;Oakland (Calif);San Francisco Bay Area (Calif);Decisions and Verdicts;Wilson, Letifah",False,False
3405,An Illustrated Love Song to Jewish Restaurants of Old,2020-03-16T09:00:01+0000,"The Dairy Restaurant (Book);Books and Literature;Jews and Judaism;Restaurants;Katchor, Ben",False,False
3406,"As the Coronavirus Spreads, a Question: ‘Will Mortgage Rates Stay Low?’",2020-03-17T11:00:06+0000,Mortgages;Interest Rates;Credit and Debt;Real Estate and Housing (Residential);Coronavirus (2019-nCoV);United States;Personal Finances,False,True
3407,Justice Dept. Moves to Drop Charges Against Russian Firms Filed by Mueller,2020-03-16T22:40:23+0000,"Russian Interference in 2016 US Elections and Ties to Trump Associates;Cyberwarfare and Defense;Justice Department;United States Politics and Government;Presidential Election of 2020;Computers and the Internet;Rumors and Misinformation;Elections, Courts and the Judiciary;Special Prosecutors (Independent Counsel);Internet Research Agency (Russia);Mueller, Robert S III;Barr, William P;Jed, Adam C;Prigozhin, Yevgeny V;Russia",False,False
